replication,branch,r_used,split,sse,den,ARI,d_hat,pr_d_hat_eq_K_true,n_origins,MSPE
19,robustness_K_equals_d_hat,4,tune,47353.264491600035,24900,0.10550142041678548,3.0,0.0,249,1.901737529783134
19,robustness_K_equals_d_hat,5,eval,46897.22913782848,25000,0.32569336709994623,2.0,0.0,250,1.8758891655131391
19,robustness_K_equals_d_hat,5,tune,47121.111926249214,24900,0.3265306122448979,2.0,0.0,249,1.8924141335843059
19,robustness_K_equals_d_hat,6,eval,48056.170451466984,25000,0.24061652360984515,2.044,0.0,250,1.9222468180586794
19,robustness_K_equals_d_hat,6,tune,47965.371906817825,24900,0.054694459412508015,1.3253012048192772,0.0,249,1.9263201569003143
19,robustness_K_equals_d_hat,7,eval,46748.85253028668,25000,0.001381966050498616,2.924,0.176,250,1.869954101211467
19,robustness_K_equals_d_hat,7,tune,46839.078206647995,24900,0.014155337351875817,2.5542168674698793,0.012048192771084338,249,1.8810874781786344
19,robustness_K_equals_d_hat,8,eval,46892.92114712643,25000,-0.0007475706277469992,2.82,0.0,250,1.875716845885057
19,robustness_K_equals_d_hat,8,tune,46943.48427786177,24900,0.0013019134340508658,2.5542168674698793,0.01606425702811245,249,1.8852804930868179
19,robustness_K_equals_d_hat,9,eval,46943.5231493055,25000,-0.0012172723025134153,2.652,0.072,250,1.8777409259722202
19,robustness_K_equals_d_hat,9,tune,46951.316371792476,24900,0.005193511660933991,2.674698795180723,0.0,249,1.885595035011746
