T_window,mp_edge,d_hat,corr_finite,corr_symmetric,leading_eigenvalues,lambda_1_minus_edge,indicator_dhat_ge_1,lambda_2_minus_edge,indicator_dhat_ge_2,lambda_3_minus_edge,indicator_dhat_ge_3,lambda_4_minus_edge,indicator_dhat_ge_4,lambda_5_minus_edge,indicator_dhat_ge_5,lambda_6_minus_edge,indicator_dhat_ge_6,run_id,world_index,structural_seed,branch,path
1000,1.732455532033676,2,True,True,"[6.378071693201451, 4.392092055713305, 1.629766464561595, 1.5474499806605089, 1.519423218891498, 1.468686780029214, 1.456569766316472, 1.4452386558641352]",4.645616161167775,1,2.659636523679629,1,-0.10268906747208106,0,-0.1850055513731672,0,-0.21303231314217808,0,-0.26376875200446204,0,formal_20260818,0,3674827978,iid_marginal,12.0
1500,1.5830644461609886,2,True,True,"[6.420620640681719, 4.3940995720957305, 1.498148580201575, 1.4609839792520047, 1.4259700434282179, 1.3776575031926348, 1.3525944571866522, 1.3231795956861203]",4.83755619452073,1,2.811035125934742,1,-0.08491586595941358,0,-0.12208046690898389,0,-0.15709440273277075,0,-0.20540694296835382,0,formal_20260818,0,3674827978,iid_marginal,12.0
3000,1.3984817050034442,2,True,True,"[6.384100190984607, 4.496195960693878, 1.3894336588141305, 1.3217410046112814, 1.2939844483349534, 1.2634930703435647, 1.240416784548938, 1.2330828464584676]",4.9856184859811625,1,3.097714255690434,1,-0.009048046189313652,0,-0.07674070039216274,0,-0.10449725666849075,0,-0.13498863465987943,0,formal_20260818,0,3674827978,iid_marginal,12.0
200,2.914213562373095,2,True,True,"[6.305174287000538, 4.603676513431504, 2.5385810899389116, 2.51794443307343, 2.386962199049761, 2.326483471156217, 2.2774289534919685, 2.2194348009175373]",3.390960724627443,1,1.6894629510584087,1,-0.3756324724341833,0,-0.39626912929966496,0,-0.5272513633233338,0,-0.5877300912168781,0,formal_20260818,0,3674827978,iid_marginal,13.0
500,2.0944271909999155,2,True,True,"[6.483980836377661, 4.505301746537657, 1.844225844601088, 1.8104091379265277, 1.751587584046854, 1.7440685934627973, 1.717608180206274, 1.7015488205416915]",4.389553645377745,1,2.4108745555377413,1,-0.2502013463988275,0,-0.2840180530733878,0,-0.3428396069530615,0,-0.3503585975371182,0,formal_20260818,0,3674827978,iid_marginal,13.0
1000,1.732455532033676,2,True,True,"[6.17173282978119, 4.426891206579882, 1.5899557194152223, 1.5512682887667377, 1.524454403975098, 1.4644445782462137, 1.455251408557084, 1.4380704541074592]",4.439277297747514,1,2.6944356745462064,1,-0.1424998126184538,0,-0.18118724326693836,0,-0.20800112805857807,0,-0.2680109537874624,0,formal_20260818,0,3674827978,iid_marginal,13.0
1500,1.5830644461609886,2,True,True,"[6.3622775340241295, 4.486722639552918, 1.4858621740275713, 1.4229348188010482, 1.388249041741145, 1.3703654783664783, 1.361914568159618, 1.3528909224421204]",4.779213087863141,1,2.903658193391929,1,-0.09720227213341737,0,-0.1601296273599404,0,-0.19481540441984357,0,-0.21269896779451036,0,formal_20260818,0,3674827978,iid_marginal,13.0
3000,1.3984817050034442,2,True,True,"[6.288534062108677, 4.555654821439011, 1.3705003427116893, 1.3109457308067145, 1.2873116886859128, 1.253547599642466, 1.2427753157238863, 1.2321256725003589]",4.890052357105232,1,3.1571731164355663,1,-0.027981362291754852,0,-0.08753597419672965,0,-0.11117001631753132,0,-0.14493410536097806,0,formal_20260818,0,3674827978,iid_marginal,13.0
200,2.914213562373095,2,True,True,"[6.487789726161001, 5.304705556346543, 2.576389537810968, 2.4884034306607967, 2.3849484241467516, 2.2053224008297376, 2.151584964869093, 2.104666255394711]",3.573576163787906,1,2.3904919939734484,1,-0.3378240245621269,0,-0.4258101317122982,0,-0.5292651382263434,0,-0.7088911615433573,0,formal_20260818,0,3674827978,iid_marginal,14.0
500,2.0944271909999155,2,True,True,"[6.656413509380401, 4.529049903783691, 1.8808985574869057, 1.7996139312062027, 1.7566744625174084, 1.7371164993865944, 1.7031149007664468, 1.6725116320296893]",4.561986318380486,1,2.4346227127837756,1,-0.21352863351300977,0,-0.29481325979371276,0,-0.33775272848250704,0,-0.3573106916133211,0,formal_20260818,0,3674827978,iid_marginal,14.0
1000,1.732455532033676,2,True,True,"[6.522823036399078, 4.325501993965862, 1.6163427588340746, 1.5135031553984986, 1.4988722651637145, 1.4827467915585233, 1.4553711118683372, 1.44853632026067]",4.790367504365403,1,2.5930464619321856,1,-0.11611277319960145,0,-0.21895237663517753,0,-0.23358326686996156,0,-0.2497087404751528,0,formal_20260818,0,3674827978,iid_marginal,14.0
1500,1.5830644461609886,2,True,True,"[6.459546152574198, 4.405590094054068, 1.541838298232084, 1.4578024388530992, 1.4152522245598627, 1.386379594589167, 1.3652873558721246, 1.3485732050039954]",4.87648170641321,1,2.8225256478930794,1,-0.041226147928904666,0,-0.1252620073078894,0,-0.16781222160112597,0,-0.19668485157182158,0,formal_20260818,0,3674827978,iid_marginal,14.0
3000,1.3984817050034442,3,True,True,"[6.4659888672919, 4.396994877612875, 1.4095956291782374, 1.3427998249611386, 1.2739306715618932, 1.2545525946945153, 1.2404147593785648, 1.2353937373727841]",5.0675071622884555,1,2.9985131726094307,1,0.011113924174793288,1,-0.055681880042305565,0,-0.12455103344155094,0,-0.14392911030892885,0,formal_20260818,0,3674827978,iid_marginal,14.0
200,2.914213562373095,2,True,True,"[6.915169149947856, 4.648551756013572, 2.685937061576698, 2.464758822734029, 2.300395224125587, 2.2593499841294102, 2.194840644212199, 2.1605104325045854]",4.000955587574761,1,1.7343381936404771,1,-0.22827650079639694,0,-0.4494547396390658,0,-0.613818338247508,0,-0.6548635782436847,0,formal_20260818,0,3674827978,iid_marginal,15.0
500,2.0944271909999155,2,True,True,"[6.481277188705264, 4.550738560340243, 1.9237918944797974, 1.813758604460781, 1.8098366620868407, 1.7537360587938184, 1.7017851247599507, 1.6589510455366163]",4.386849997705349,1,2.456311369340327,1,-0.1706352965201181,0,-0.2806685865391345,0,-0.2845905289130748,0,-0.34069113220609704,0,formal_20260818,0,3674827978,iid_marginal,15.0
1000,1.732455532033676,2,True,True,"[6.430387313723922, 4.569409321446869, 1.6677183658527845, 1.5386332535014433, 1.5102890393766037, 1.5010936527975596, 1.4688023957192982, 1.4405838572611191]",4.6979317816902455,1,2.8369537894131933,1,-0.06473716618089154,0,-0.19382227853223277,0,-0.22216649265707233,0,-0.2313618792361165,0,formal_20260818,0,3674827978,iid_marginal,15.0
1500,1.5830644461609886,2,True,True,"[6.573066181852957, 4.631130079058531, 1.5319826962771064, 1.4270802149095219, 1.4044749576740772, 1.397421159578787, 1.3685271087003763, 1.3493539530915475]",4.990001735691969,1,3.0480656328975426,1,-0.051081749883882255,0,-0.15598423125146677,0,-0.17858948848691147,0,-0.18564328658220153,0,formal_20260818,0,3674827978,iid_marginal,15.0
3000,1.3984817050034442,3,True,True,"[6.495972828687518, 4.616330982008687, 1.4227028493724438, 1.318319077997214, 1.2883050106016949, 1.2631059962939513, 1.2410107941872401, 1.2305234592950154]",5.097491123684073,1,3.217849277005243,1,0.024221144368999692,1,-0.08016262700623011,0,-0.11017669440174926,0,-0.1353757087094929,0,formal_20260818,0,3674827978,iid_marginal,15.0
200,2.914213562373095,2,True,True,"[6.5992536124889485, 4.749483769276472, 2.4775157567895882, 2.454907681048868, 2.326033811438186, 2.2667081513219456, 2.1602211805944687, 2.126280605673396]",3.6850400501158536,1,1.8352702069033775,1,-0.4366978055835067,0,-0.459305881324227,0,-0.5881797509349087,0,-0.6475054110511493,0,formal_20260818,0,3674827978,iid_marginal,16.0
500,2.0944271909999155,2,True,True,"[6.477727345080175, 4.8055305609273145, 1.923523346949407, 1.8477272976544037, 1.8252377816078815, 1.7510305320543795, 1.727502579837332, 1.6367888921224012]",4.38330015408026,1,2.711103369927399,1,-0.1709038440505084,0,-0.2466998933455118,0,-0.26918940939203395,0,-0.34339665894553595,0,formal_20260818,0,3674827978,iid_marginal,16.0
1000,1.732455532033676,2,True,True,"[6.653286025256782, 4.737271360696329, 1.583540962867107, 1.5517924430270909, 1.5450309801566728, 1.4967804509141265, 1.4447684494091626, 1.437015447706923]",4.9208304932231055,1,3.0048158286626525,1,-0.14891456916656898,0,-0.18066308900658523,0,-0.18742455187700324,0,-0.2356750811195496,0,formal_20260818,0,3674827978,iid_marginal,16.0
1500,1.5830644461609886,2,True,True,"[6.609913275578936, 4.73305159897095, 1.481368793810099, 1.4528786069556678, 1.4078584392570739, 1.375623614869249, 1.3496524197231587, 1.3313594808825358]",5.026848829417948,1,3.1499871528099614,1,-0.10169565235088962,0,-0.13018583920532079,0,-0.17520600690391475,0,-0.20744083129173974,0,formal_20260818,0,3674827978,iid_marginal,16.0
3000,1.3984817050034442,2,True,True,"[6.419289143373792, 4.612060429823537, 1.3894975711603725, 1.3564500367905161, 1.2653210308563936, 1.255897909412927, 1.2334363473726968, 1.2086534088157062]",5.020807438370348,1,3.213578724820093,1,-0.008984133843071618,0,-0.04203166821292803,0,-0.13316067414705057,0,-0.14258379559051715,0,formal_20260818,0,3674827978,iid_marginal,16.0
200,2.914213562373095,2,True,True,"[5.73928183887943, 4.545556182338597, 2.596431406476871, 2.5787015076047672, 2.4097713146134807, 2.2725784488796754, 2.164841840456256, 2.1002839549996493]",2.825068276506335,1,1.6313426199655021,1,-0.3177821558962237,0,-0.3355120547683277,0,-0.5044422477596142,0,-0.6416351134934195,0,formal_20260818,0,3674827978,iid_marginal,17.0
500,2.0944271909999155,2,True,True,"[5.911249182711007, 4.537611094376435, 1.9232770395988665, 1.8651986396489753, 1.7712242158724658, 1.7191279363981922, 1.695483013405456, 1.6628531372175845]",3.8168219917110915,1,2.4431839033765193,1,-0.17115015140104894,0,-0.22922855135094022,0,-0.32320297512744967,0,-0.3752992546017233,0,formal_20260818,0,3674827978,iid_marginal,17.0
1000,1.732455532033676,2,True,True,"[6.200445410112772, 4.517594417498411, 1.6082511848446714, 1.5458263980010525, 1.5147375001477665, 1.4871238027953766, 1.4736571158552274, 1.4526414774300398]",4.467989878079097,1,2.7851388854647348,1,-0.12420434718900464,0,-0.1866291340326236,0,-0.21771803188590955,0,-0.2453317292382995,0,formal_20260818,0,3674827978,iid_marginal,17.0
1500,1.5830644461609886,2,True,True,"[6.200551578470285, 4.499478099684718, 1.498282538288676, 1.450406867165065, 1.3914484650685381, 1.3854592706563125, 1.3546717413119047, 1.3417179690555863]",4.6174871323092965,1,2.9164136535237297,1,-0.08478190787231266,0,-0.13265757899592368,0,-0.19161598109245048,0,-0.19760517550467616,0,formal_20260818,0,3674827978,iid_marginal,17.0
3000,1.3984817050034442,3,True,True,"[6.2778855725639495, 4.604710124189157, 1.410123108485296, 1.3421517172936543, 1.2661499557681992, 1.2490981266219823, 1.2339624401451508, 1.2228120136466758]",4.879403867560505,1,3.206228419185712,1,0.011641403481851942,1,-0.05632998770978981,0,-0.13233174923524493,0,-0.14938357838146188,0,formal_20260818,0,3674827978,iid_marginal,17.0
200,2.914213562373095,2,True,True,"[6.655656454904799, 4.991725632324686, 2.5909636805672647, 2.3853171947278082, 2.302051484182773, 2.2904160167958096, 2.133175907412039, 2.114317125734908]",3.741442892531704,1,2.0775120699515908,1,-0.32324988180583025,0,-0.5288963676452867,0,-0.6121620781903219,0,-0.6237975455772853,0,formal_20260818,0,3674827978,iid_marginal,18.0
500,2.0944271909999155,2,True,True,"[6.5243933973722354, 5.057940347876487, 1.8985145442405693, 1.8316716920686726, 1.780229355374642, 1.7154066354106858, 1.7029375901363326, 1.656956077813547]",4.42996620637232,1,2.9635131568765716,1,-0.19591264675934617,0,-0.26275549893124284,0,-0.3141978356252735,0,-0.37902055558922965,0,formal_20260818,0,3674827978,iid_marginal,18.0
1000,1.732455532033676,2,True,True,"[6.513818248847585, 4.685281481310709, 1.5744896004492437, 1.5425390655629445, 1.530501259936531, 1.4945684788927385, 1.4844518984647683, 1.445570062061426]",4.781362716813909,1,2.9528259492770332,1,-0.1579659315844324,0,-0.18991646647073157,0,-0.201954272097145,0,-0.2378870531409376,0,formal_20260818,0,3674827978,iid_marginal,18.0
1500,1.5830644461609886,2,True,True,"[6.317228948298598, 4.690374330944218, 1.4749295230549206, 1.4461054624872767, 1.3986868598296183, 1.3780361138115034, 1.3586517090448458, 1.3314895898067862]",4.7341645021376095,1,3.1073098847832297,1,-0.10813492310606798,0,-0.13695898367371195,0,-0.18437758633137036,0,-0.20502833234948525,0,formal_20260818,0,3674827978,iid_marginal,18.0
3000,1.3984817050034442,2,True,True,"[6.383959554520962, 4.631566095895797, 1.3633034895741978, 1.3214075988133516, 1.2694274084955697, 1.2570371021191546, 1.2379226938708872, 1.2247717517872163]",4.985477849517518,1,3.233084390892353,1,-0.03517821542924637,0,-0.07707410619009258,0,-0.12905429650787448,0,-0.1414446028842895,0,formal_20260818,0,3674827978,iid_marginal,18.0
200,2.914213562373095,2,True,True,"[6.669777369180608, 5.0273621677929805, 2.454711247305863, 2.418259290697347, 2.403037229257569, 2.2577276303845353, 2.1274496091266237, 2.0537892330989456]",3.755563806807513,1,2.1131486054198856,1,-0.45950231506723194,0,-0.4959542716757479,0,-0.5111763331155261,0,-0.6564859319885596,0,formal_20260818,0,3674827978,iid_marginal,19.0
500,2.0944271909999155,2,True,True,"[6.48713592496549, 4.528630275342888, 1.8921132809649959, 1.789079675951478, 1.7340883217741996, 1.6958594772553521, 1.6817746856644873, 1.6068513344124113]",4.392708733965575,1,2.4342030843429723,1,-0.2023139100349196,0,-0.3053475150484375,0,-0.3603388692257159,0,-0.39856771374456335,0,formal_20260818,0,3674827978,iid_marginal,19.0
1000,1.732455532033676,2,True,True,"[6.56022817937365, 4.328854909846877, 1.6043276688641899, 1.527696279071609, 1.4949297288050125, 1.480435556143779, 1.4614534911697286, 1.4323610631295913]",4.827772647339973,1,2.5963993778132006,1,-0.1281278631694862,0,-0.20475925296206698,0,-0.23752580322866357,0,-0.2520199758898971,0,formal_20260818,0,3674827978,iid_marginal,19.0
1500,1.5830644461609886,2,True,True,"[6.511436018927326, 4.320494523974308, 1.5181124404308464, 1.4219584461974137, 1.375707143914872, 1.3441685002429486, 1.3329618458213508, 1.3199030195289398]",4.928371572766338,1,2.73743007781332,1,-0.06495200573014226,0,-0.1611059999635749,0,-0.2073573022461166,0,-0.23889594591803998,0,formal_20260818,0,3674827978,iid_marginal,19.0
3000,1.3984817050034442,2,True,True,"[6.381913150192971, 4.3473683250642985, 1.3880567532288024, 1.3210506257242938, 1.2762192084366972, 1.236129977858903, 1.2300370282629904, 1.2187059357759262]",4.9834314451895265,1,2.948886620060854,1,-0.010424951774641755,0,-0.07743107927915038,0,-0.12226249656674693,0,-0.16235172714454116,0,formal_20260818,0,3674827978,iid_marginal,19.0
200,2.914213562373095,2,True,True,"[6.7250478056529515, 5.305235688427542, 2.5101525174245922, 2.3624681043140305, 2.27839053613843, 2.2208289800284318, 2.1590586207325164, 2.1121849180212835]",3.8108342432798565,1,2.3910221260544473,1,-0.4040610449485027,0,-0.5517454580590644,0,-0.6358230262346649,0,-0.6933845823446632,0,formal_20260818,0,3674827978,iid_marginal,20.0
500,2.0944271909999155,2,True,True,"[6.257370708806347, 4.8735579735642025, 1.891161730087382, 1.8340232805876397, 1.7803853299267947, 1.7279205461592313, 1.6749109326467926, 1.6547472194064394]",4.162943517806431,1,2.779130782564287,1,-0.2032654609125335,0,-0.26040391041227573,0,-0.3140418610731208,0,-0.3665066448406842,0,formal_20260818,0,3674827978,iid_marginal,20.0
1000,1.732455532033676,2,True,True,"[6.530416942748696, 4.440232199366288, 1.6271375864044195, 1.554785410961283, 1.484834056338463, 1.479742983044635, 1.4635866244703477, 1.4557938468147507]",4.79796141071502,1,2.707776667332612,1,-0.10531794562925656,0,-0.177670121072393,0,-0.2476214756952131,0,-0.25271254898904116,0,formal_20260818,0,3674827978,iid_marginal,20.0
1500,1.5830644461609886,2,True,True,"[6.494432586406876, 4.492056944174045, 1.5196661619145309, 1.42664767208425, 1.3980714794323974, 1.379551365556493, 1.345740730663396, 1.3227354372503917]",4.911368140245887,1,2.908992498013057,1,-0.06339828424645777,0,-0.1564167740767386,0,-0.18499296672859122,0,-0.20351308060449558,0,formal_20260818,0,3674827978,iid_marginal,20.0
3000,1.3984817050034442,2,True,True,"[6.375898511569455, 4.540278506326785, 1.3726386631801348, 1.3488838096553368, 1.2714213602099167, 1.2588498941064674, 1.229693289796195, 1.2164697348786337]",4.97741680656601,1,3.1417968013233404,1,-0.02584304182330932,0,-0.049597895348107324,0,-0.12706034479352746,0,-0.13963181089697674,0,formal_20260818,0,3674827978,iid_marginal,20.0
200,2.914213562373095,2,True,True,"[6.109202387071635, 4.905764401244673, 2.577736516258385, 2.445909674539875, 2.2896884439736493, 2.2246469426209017, 2.182615051998647, 2.1240856782842523]",3.19498882469854,1,1.9915508388715777,1,-0.33647704611470974,0,-0.46830388783321997,0,-0.6245251183994456,0,-0.6895666197521932,0,formal_20260818,0,3674827978,iid_marginal,21.0
500,2.0944271909999155,2,True,True,"[5.775845837717604, 4.882247920533182, 1.894312536519507, 1.8164513415145054, 1.785979988039473, 1.777030036303486, 1.7207087078073224, 1.6992239810452032]",3.6814186467176886,1,2.787820729533266,1,-0.20011465448040844,0,-0.2779758494854101,0,-0.30844720296044237,0,-0.3173971546964294,0,formal_20260818,0,3674827978,iid_marginal,21.0
1000,1.732455532033676,2,True,True,"[6.042806610356451, 4.633475701587501, 1.6338334325034192, 1.5859111369839667, 1.5417514167690665, 1.49714836512811, 1.4767023938457227, 1.4231957096865249]",4.310351078322775,1,2.9010201695538247,1,-0.09862209953025691,0,-0.1465443950497094,0,-0.19070411526460962,0,-0.2353071669055662,0,formal_20260818,0,3674827978,iid_marginal,21.0
1500,1.5830644461609886,2,True,True,"[6.146894332826383, 4.658916426690274, 1.5036857743255891, 1.464432443518645, 1.4381124465556387, 1.399519924450998, 1.373056555474089, 1.3477691383912571]",4.563829886665395,1,3.0758519805292854,1,-0.07937867183539948,0,-0.11863200264234353,0,-0.14495199960534988,0,-0.1835445217099907,0,formal_20260818,0,3674827978,iid_marginal,21.0
3000,1.3984817050034442,2,True,True,"[6.231497934284606, 4.711015363629454, 1.3876824375516879, 1.3766067288882584, 1.3128782759334554, 1.249872855146149, 1.2268053244224997, 1.2130187420756477]",4.833016229281162,1,3.31253365862601,1,-0.0107992674517563,0,-0.02187497611518574,0,-0.08560342906998875,0,-0.14860884985729506,0,formal_20260818,0,3674827978,iid_marginal,21.0
200,2.914213562373095,2,True,True,"[6.349304338579041, 5.4067581014275765, 2.620693660866851, 2.4281973140327784, 2.3921088842739593, 2.2108416230691947, 2.184377580399972, 2.12221779398421]",3.4350907762059464,1,2.4925445390544816,1,-0.29351990150624374,0,-0.48601624834031654,0,-0.5221046780991356,0,-0.7033719393039002,0,formal_20260818,0,3674827978,iid_marginal,22.0
500,2.0944271909999155,2,True,True,"[6.162089660784193, 5.206758919587989, 1.9082345196004962, 1.8352128907096763, 1.7352744466885213, 1.7157768315655826, 1.6368804117122568, 1.6189788614400238]",4.067662469784278,1,3.112331728588073,1,-0.1861926713994193,0,-0.2592143002902392,0,-0.3591527443113942,0,-0.3786503594343329,0,formal_20260818,0,3674827978,iid_marginal,22.0
1000,1.732455532033676,2,True,True,"[6.421274600478954, 4.7545666959286335, 1.6109110569452463, 1.5420885819041543, 1.5315246632923563, 1.472399846261228, 1.4423872131108213, 1.4260642051621768]",4.688819068445278,1,3.0221111638949574,1,-0.1215444750884298,0,-0.19036695012952176,0,-0.20093086874131982,0,-0.2600556857724481,0,formal_20260818,0,3674827978,iid_marginal,22.0
1500,1.5830644461609886,2,True,True,"[6.283796038663717, 4.757025272887966, 1.524405492122413, 1.4835374993058632, 1.4056167943399556, 1.3701926777779225, 1.3522983787221527, 1.3419477334573793]",4.700731592502729,1,3.1739608267269777,1,-0.05865895403857557,0,-0.09952694685512542,0,-0.17744765182103306,0,-0.2128717683830661,0,formal_20260818,0,3674827978,iid_marginal,22.0
3000,1.3984817050034442,3,True,True,"[6.308295816110878, 4.578472792471653, 1.4435291443786997, 1.339475031272351, 1.2793204852875968, 1.2516084930728655, 1.2365008807452085, 1.2244431084106984]",4.909814111107433,1,3.179991087468209,1,0.04504743937525557,1,-0.05900667373109325,0,-0.11916121971584737,0,-0.14687321193057867,0,formal_20260818,0,3674827978,iid_marginal,22.0
200,2.914213562373095,2,True,True,"[7.119153283479508, 4.921304484490716, 2.4223865751344977, 2.3711513511165174, 2.3370285236900457, 2.2064056425396497, 2.141929005133511, 2.1395109702605777]",4.204939721106413,1,2.007090922117621,1,-0.4918269872385972,0,-0.5430622112565775,0,-0.5771850386830493,0,-0.7078079198334453,0,formal_20260818,0,3674827978,iid_marginal,23.0
500,2.0944271909999155,2,True,True,"[6.582048183782997, 4.892189058920913, 2.019185170952275, 1.8006227853114916, 1.7744693260484694, 1.71567891731467, 1.6996343605506343, 1.6523198764239504]",4.487620992783082,1,2.7977618679209972,1,-0.07524202004764069,0,-0.2938044056884239,0,-0.31995786495144607,0,-0.37874827368524544,0,formal_20260818,0,3674827978,iid_marginal,23.0
1000,1.732455532033676,2,True,True,"[6.439560200287818, 4.711617778654944, 1.6434800921226733, 1.5834531623276562, 1.5416979451623813, 1.5094018140768044, 1.4811169332680176, 1.4576049502144932]",4.707104668254141,1,2.9791622466212675,1,-0.08897543991100276,0,-0.14900236970601988,0,-0.19075758687129474,0,-0.22305371795687168,0,formal_20260818,0,3674827978,iid_marginal,23.0
1500,1.5830644461609886,2,True,True,"[6.40487994534966, 4.579931018843115, 1.549799343691039, 1.44732995930318, 1.4214958139054628, 1.3846051288289674, 1.380993462865384, 1.3648203149900229]",4.821815499188672,1,2.9968665726821264,1,-0.033265102469949515,0,-0.13573448685780853,0,-0.16156863225552587,0,-0.19845931733202127,0,formal_20260818,0,3674827978,iid_marginal,23.0
3000,1.3984817050034442,3,True,True,"[6.270756550659427, 4.447345691669775, 1.4606733547118869, 1.33363248473224, 1.2698496706815738, 1.258044578527611, 1.2463372657175713, 1.217917536426133]",4.872274845655983,1,3.0488639866663307,1,0.06219164970844271,1,-0.0648492202712041,0,-0.12863203432187031,0,-0.14043712647583306,0,formal_20260818,0,3674827978,iid_marginal,23.0
