run_id,replication,structural_seed,forecast_origin_index,target_index,r_used,space_type,rank_Q_Rr,rank_Q_R5,expected_rank,rank_Qspace,rank_ok,nesting_max_all_adjacent,nesting_ok,Qspace_Q_F_dim_U,Qspace_Q_F_dim_Q,Qspace_Q_F_shared_energy,Qspace_Q_F_purity,Qspace_Q_F_capture,Qspace_Q_F_expected_random_purity,Qspace_Q_F_expected_random_capture,Qspace_Q_F_excess_purity,Qspace_Q_F_excess_capture,Qspace_Q_F_largest_canonical_correlation,Qspace_Q_F_smallest_principal_angle,Qspace_Q_F_canonical_correlations,Qspace_Q_F_principal_angles,Qspace_Q_F_unique_dim_U,Qspace_Q_F_unique_dim_Q,Qspace_Q_F_unique_shared_energy,Qspace_Q_F_unique_purity,Qspace_Q_F_unique_capture,Qspace_Q_F_unique_expected_random_purity,Qspace_Q_F_unique_expected_random_capture,Qspace_Q_F_unique_excess_purity,Qspace_Q_F_unique_excess_capture,Qspace_Q_F_unique_largest_canonical_correlation,Qspace_Q_F_unique_smallest_principal_angle,Qspace_Q_F_unique_canonical_correlations,Qspace_Q_F_unique_principal_angles,Qspace_Q_C_dim_U,Qspace_Q_C_dim_Q,Qspace_Q_C_shared_energy,Qspace_Q_C_purity,Qspace_Q_C_capture,Qspace_Q_C_expected_random_purity,Qspace_Q_C_expected_random_capture,Qspace_Q_C_excess_purity,Qspace_Q_C_excess_capture,Qspace_Q_C_largest_canonical_correlation,Qspace_Q_C_smallest_principal_angle,Qspace_Q_C_canonical_correlations,Qspace_Q_C_principal_angles,Qspace_Q_C_unique_dim_U,Qspace_Q_C_unique_dim_Q,Qspace_Q_C_unique_shared_energy,Qspace_Q_C_unique_purity,Qspace_Q_C_unique_capture,Qspace_Q_C_unique_expected_random_purity,Qspace_Q_C_unique_expected_random_capture,Qspace_Q_C_unique_excess_purity,Qspace_Q_C_unique_excess_capture,Qspace_Q_C_unique_largest_canonical_correlation,Qspace_Q_C_unique_smallest_principal_angle,Qspace_Q_C_unique_canonical_correlations,Qspace_Q_C_unique_principal_angles,Qspace_Q_C_full_dim_U,Qspace_Q_C_full_dim_Q,Qspace_Q_C_full_shared_energy,Qspace_Q_C_full_purity,Qspace_Q_C_full_capture,Qspace_Q_C_full_expected_random_purity,Qspace_Q_C_full_expected_random_capture,Qspace_Q_C_full_excess_purity,Qspace_Q_C_full_excess_capture,Qspace_Q_C_full_largest_canonical_correlation,Qspace_Q_C_full_smallest_principal_angle,Qspace_Q_C_full_canonical_correlations,Qspace_Q_C_full_principal_angles,Qspace_Q_P4_dim_U,Qspace_Q_P4_dim_Q,Qspace_Q_P4_shared_energy,Qspace_Q_P4_purity,Qspace_Q_P4_capture,Qspace_Q_P4_expected_random_purity,Qspace_Q_P4_expected_random_capture,Qspace_Q_P4_excess_purity,Qspace_Q_P4_excess_capture,Qspace_Q_P4_largest_canonical_correlation,Qspace_Q_P4_smallest_principal_angle,Qspace_Q_P4_canonical_correlations,Qspace_Q_P4_principal_angles
fullgrid_formal_20260817,14,3902369840,269,1270,1,missing,1,5,4,4,True,1.773907236200688e-15,True,4,5,3.9855706649721334,0.9963926662430334,0.7971141329944267,0.05,0.04,0.9463926662430333,0.7571141329944266,0.9994552615973813,0.033008722073378176,"[0.9994552615973813, 0.9990521874786419, 0.9984159260332626, 0.9958515001619103]","[0.033008722073378176, 0.04354221592834224, 0.056293736037770145, 0.09111938715000012]",4,5,3.681142535650154,0.9202856339125385,0.7362285071300307,0.05,0.04,0.8702856339125384,0.6962285071300307,0.9972351543217092,0.0743790384506256,"[0.9972351543217092, 0.9845070301823119, 0.937234981016534, 0.9159700216249724]","[0.0743790384506256, 0.17625629791913291, 0.35618200310481696, 0.4128775188232406]",4,3,0.30602838132698346,0.07650709533174586,0.10200946044232782,0.03,0.04,0.046507095331745865,0.06200946044232782,0.39947430337826884,1.1598529910224098,"[0.39947430337826884, 0.34321462061115143, 0.16927015822694108]","[1.1598529910224098, 1.2204590456910798, 1.4007072326505121]",4,3,0.0016002520050050777,0.0004000630012512694,0.0005334173350016925,0.03,0.04,-0.02959993699874873,-0.039466582664998306,0.03105158849228826,1.5397397461400415,"[0.03105158849228826, 0.024480309581771744, 0.006063439608941729]","[1.5397397461400415, 1.5463135714374996, 1.564732850031311]",4,0,,,,,,,,,,[],[],4,4,0.30255928297039836,0.07563982074259959,0.07563982074259959,0.04,0.04,0.03563982074259959,0.03563982074259959,0.4097655484390776,1.1485992997370007,"[0.4097655484390776, 0.300013474753114, 0.2089229658135815, 0.031537083014128435]","[1.1485992997370007, 1.2660895473687563, 1.3603228352665957, 1.5392540137076576]"
fullgrid_formal_20260817,14,3902369840,269,1270,2,missing,2,5,3,3,True,1.773907236200688e-15,True,3,5,2.986888802590191,0.995629600863397,0.5973777605180383,0.05,0.03,0.945629600863397,0.5673777605180382,0.9990767045184805,0.04297528581877017,"[0.9990767045184805, 0.9985039550660301, 0.9958536000819495]","[0.04297528581877017, 0.05470682056073471, 0.09109630650391348]",3,5,2.820048343520142,0.940016114506714,0.5640096687040284,0.05,0.03,0.8900161145067139,0.5340096687040283,0.9911337171933454,0.13326226548342449,"[0.9911337171933454, 0.9807762226058646, 0.9358313412862463]","[0.13326226548342449, 0.1963959641696899, 0.3601858388289075]",3,3,0.1682002865193355,0.05606676217311183,0.05606676217311183,0.03,0.03,0.02606676217311183,0.02606676217311183,0.347715493867266,1.215662873805326,"[0.347715493867266, 0.1864912573625053, 0.11187150115793837]","[1.215662873805326, 1.3832067962740593, 1.4586901519251136]",3,3,0.0013598274492850955,0.0004532758164283652,0.0004532758164283652,0.03,0.03,-0.029546724183571633,-0.029546724183571633,0.029066444258663556,1.5417257881422017,"[0.029066444258663556, 0.02190424394451228, 0.005930713672265503]","[1.5417257881422017, 1.5488903308776765, 1.5648655783548884]",3,0,,,,,,,,,,[],[],3,4,0.15422806135687073,0.05140935378562358,0.03855701533921768,0.04,0.03,0.011409353785623577,0.008557015339217683,0.30003647987062027,1.266065431254319,"[0.30003647987062027, 0.20958257689533066, 0.14241248388266534]","[1.266065431254319, 1.3596482908252452, 1.4278980103015528]"
fullgrid_formal_20260817,14,3902369840,269,1270,4,missing,4,5,1,1,True,1.773907236200688e-15,True,1,5,0.9920052272595682,0.9920052272595682,0.19840104545191364,0.05,0.01,0.9420052272595681,0.18840104545191363,0.9959945919830931,0.08953306382355658,[0.9959945919830931],[0.08953306382355658],1,5,0.9662736668790732,0.9662736668790732,0.19325473337581464,0.05,0.01,0.9162736668790732,0.18325473337581463,0.982992200823116,0.18469558688755702,[0.982992200823116],[0.18469558688755702],1,3,0.026253199825360854,0.026253199825360854,0.008751066608453617,0.03,0.01,-0.003746800174639145,-0.0012489333915463828,0.16202839203473215,1.4080504652467225,[0.16202839203473215],[1.4080504652467225],1,3,0.0005216394448650739,0.0005216394448650739,0.00017387981495502463,0.03,0.01,-0.029478360555134926,-0.009826120185044975,0.022839427419816677,1.5479549132511197,[0.022839427419816677],[1.5479549132511197],1,0,,,,,,,,,,[],[],1,4,0.02876650033506278,0.02876650033506278,0.007191625083765695,0.04,0.01,-0.01123349966493722,-0.002808374916234305,0.1696068994323721,1.4003655509852866,[0.1696068994323721],[1.4003655509852866]
fullgrid_formal_20260817,14,3902369840,269,1270,6,extra,6,5,1,1,True,1.773907236200688e-15,True,1,5,0.000576251733932965,0.000576251733932965,0.00011525034678659301,0.05,0.01,-0.04942374826606704,-0.009884749653213407,0.024005243884055106,1.5467887768022182,[0.024005243884055106],[1.5467887768022182],1,0,,,,,,,,,,[],[],1,3,0.6836834405540235,0.6836834405540235,0.2278944801846745,0.03,0.01,0.6536834405540235,0.2178944801846745,0.8268515226774535,0.5973099867539139,[0.8268515226774535],[0.5973099867539139],1,3,0.791810642134886,0.791810642134886,0.26393688071162863,0.03,0.01,0.7618106421348859,0.2539368807116286,0.8898374245528707,0.4738075892597631,[0.8898374245528707],[0.4738075892597631],1,4,0.8580363463345555,0.8580363463345555,0.21450908658363887,0.04,0.01,0.8180363463345555,0.20450908658363887,0.9263025134018343,0.3863183383684842,[0.9263025134018343],[0.3863183383684842],1,4,0.8752567949978586,0.8752567949978586,0.21881419874946464,0.04,0.01,0.8352567949978585,0.20881419874946464,0.9355515993240878,0.36097871526289804,[0.9355515993240878],[0.36097871526289804]
fullgrid_formal_20260817,14,3902369840,269,1270,8,extra,8,5,3,3,True,1.773907236200688e-15,True,3,5,0.0012196688465470286,0.00040655628218234284,0.00024393376930940573,0.05,0.03,-0.04959344371781766,-0.029756066230690593,0.024880322197474932,1.5459134369359977,"[0.024880322197474932, 0.023865266734474287, 0.00557561275460012]","[1.5459134369359977, 1.5469287940653558, 1.5652206851512882]",3,0,,,,,,,,,,[],[],3,3,1.3535732776666944,0.45119109255556483,0.45119109255556483,0.03,0.03,0.42119109255556486,0.42119109255556486,0.8994471137731964,0.4522935635258844,"[0.8994471137731964, 0.640531840355366, 0.3664520823828527]","[0.4522935635258844, 0.8756056988996783, 1.1956033567286468]",3,3,1.5336233856581512,0.5112077952193838,0.5112077952193838,0.03,0.03,0.4812077952193837,0.4812077952193837,0.9678243482548099,0.25436074041049234,"[0.9678243482548099, 0.6659734101392456, 0.3916871628874347]","[0.25436074041049234, 0.8419983853767415, 1.168331771721281]",3,4,1.8788332693250105,0.6262777564416702,0.4697083173312526,0.04,0.03,0.5862777564416701,0.4397083173312526,0.936885260100454,0.35718358741868356,"[0.936885260100454, 0.8872543762244889, 0.4624488626886311]","[0.35718358741868356, 0.47943784036131226, 1.0900411715391296]",3,4,1.9366870212641425,0.6455623404213808,0.4841717553160356,0.04,0.03,0.6055623404213808,0.4541717553160356,0.9503027042845842,0.31658956571111885,"[0.9503027042845842, 0.8950501406929813, 0.4821794656961483]","[0.31658956571111885, 0.46225270493114373, 1.0676555439307311]"
fullgrid_formal_20260817,14,3902369840,269,1270,9,extra,9,5,4,4,True,1.773907236200688e-15,True,4,5,0.001347203867259118,0.0003368009668147795,0.0002694407734518236,0.05,0.04,-0.049663199033185224,-0.039730559226548175,0.02559071702157841,1.5452028157879343,"[0.02559071702157841, 0.02481173401409078, 0.008738211168879169, 0.0005836012017644454]","[1.5452028157879343, 1.5459820462998062, 1.5620580044192338, 1.570212725560004]",4,0,,,,,,,,,,[],[],4,3,1.4112928828741327,0.35282322071853317,0.4704309609580442,0.03,0.04,0.3228232207185332,0.43043096095804423,0.8994688684291424,0.45224378252844843,"[0.8994688684291424, 0.6798760287974515, 0.37418875326168954]","[0.45224378252844843, 0.8232027584704634, 1.1872745054752236]",4,3,1.5962889739273955,0.3990722434818489,0.5320963246424651,0.03,0.04,0.36907224348184886,0.49209632464246517,0.9680831255361352,0.25333028101788596,"[0.9680831255361352, 0.7060909770775228, 0.40067389242286844]","[0.25333028101788596, 0.786833697459349, 1.1585440857338078]",4,4,1.9628663351409044,0.4907165837852261,0.4907165837852261,0.04,0.04,0.4507165837852261,0.4507165837852261,0.9368877907805768,0.35717634932633063,"[0.9368877907805768, 0.8872816574110769, 0.5317034380011709, 0.12300535381348979]","[0.35717634932633063, 0.47937869469986, 1.0101857206983547, 1.4474786568234066]",4,4,2.0268913428086788,0.5067228357021697,0.5067228357021697,0.04,0.04,0.4667228357021697,0.4667228357021697,0.9503286037432741,0.3165063647297573,"[0.9503286037432741, 0.8951204308243678, 0.5520975179939404, 0.13309632850596076]","[0.3165063647297573, 0.46209506661754923, 0.9859185035233892, 1.4373038735896082]"
fullgrid_formal_20260817,14,3902369840,290,1291,1,missing,1,5,4,4,True,2.537930983655267e-15,True,4,5,3.9854229675049524,0.9963557418762381,0.7970845935009905,0.05,0.04,0.946355741876238,0.7570845935009904,0.9994243681478862,0.03393190492532945,"[0.9994243681478862, 0.9990851984884118, 0.9984413657966313, 0.995749720102737]","[0.03393190492532945, 0.042777120580768116, 0.05583975755385192, 0.09223116748271808]",4,5,3.685209536784911,0.9213023841962278,0.7370419073569823,0.05,0.04,0.8713023841962277,0.6970419073569822,0.9970472452863385,0.07686623427325691,"[0.9970472452863385, 0.9847053151166193, 0.9386924288620219, 0.9166887660651417]","[0.07686623427325691, 0.17512185804391017, 0.3519785653999455, 0.4110825622977208]",4,3,0.3016639048686766,0.07541597621716915,0.10055463495622553,0.03,0.04,0.045415976217169154,0.06055463495622553,0.39771835311648107,1.1617676131972758,"[0.39771835311648107, 0.33929726735363747, 0.16840837517577614]","[1.1617676131972758, 1.2246265781492558, 1.4015815680420214]",4,3,0.001450474148633763,0.00036261853715844076,0.000483491382877921,0.03,0.04,-0.029637381462841558,-0.03951650861712208,0.030040896849698646,1.5407509096805732,"[0.030040896849698646, 0.022386149125684988, 0.006846823527893941]","[1.5407509096805732, 1.5484083074828556, 1.5639494497705093]",4,0,,,,,,,,,,[],[],4,4,0.29960266244910877,0.07490066561227719,0.07490066561227719,0.04,0.04,0.03490066561227719,0.03490066561227719,0.40801333680356583,1.1505193555423245,"[0.40801333680356583, 0.29674580025002745, 0.2097054525500733, 0.03306558096069809]","[1.1505193555423245, 1.2695131797351609, 1.359522622542179, 1.5377247175879876]"
fullgrid_formal_20260817,14,3902369840,290,1291,2,missing,2,5,3,3,True,2.537930983655267e-15,True,3,5,2.9868078957578015,0.9956026319192671,0.5973615791515603,0.05,0.03,0.9456026319192671,0.5673615791515603,0.9991064348545455,0.04227761236442834,"[0.9991064348545455, 0.9985300373746892, 0.995756994477339]","[0.04227761236442834, 0.05422772166027726, 0.09215215068856437]",3,5,2.8230412534849796,0.9410137511616599,0.5646082506969959,0.05,0.03,0.8910137511616598,0.5346082506969959,0.9912156289929139,0.13264435217003712,"[0.9912156289929139, 0.9812207443148974, 0.936877089724837]","[0.13264435217003712, 0.19410475809051442, 0.35720695485570547]",3,3,0.16499726489294889,0.05499908829764963,0.05499908829764963,0.03,0.03,0.02499908829764963,0.02499908829764963,0.3450842819924758,1.2184677450406378,"[0.3450842819924758, 0.18464246654327746, 0.10872563066499538]","[1.2184677450406378, 1.3850882654289403, 1.4618553361544366]",3,3,0.0012306226201266755,0.0004102075400422252,0.0004102075400422252,0.03,0.03,-0.029589792459957773,-0.029589792459957773,0.026553160730511532,1.5442400447662543,"[0.026553160730511532, 0.02202847848757972, 0.006348102934620166]","[1.5442400447662543, 1.548766066350788, 1.564448181223093]",3,0,,,,,,,,,,[],[],3,4,0.15177016770794846,0.050590055902649485,0.037942541926987115,0.04,0.03,0.010590055902649484,0.007942541926987116,0.296749608703318,1.2695091916418573,"[0.296749608703318, 0.21015830420054282, 0.13979744138548533]","[1.2695091916418573, 1.3590594495471353, 1.430539482482365]"
fullgrid_formal_20260817,14,3902369840,290,1291,4,missing,4,5,1,1,True,2.537930983655267e-15,True,1,5,0.9917091366150419,0.9917091366150419,0.19834182732300837,0.05,0.01,0.9417091366150419,0.18834182732300836,0.9958459402011146,0.09118046966911986,[0.9958459402011146],[0.09118046966911986],1,5,0.9677886569731262,0.9677886569731262,0.19355773139462523,0.05,0.01,0.9177886569731262,0.18355773139462522,0.9837625002881164,0.18045295074098822,[0.9837625002881164],[0.18045295074098822],1,3,0.024388772933072164,0.024388772933072164,0.00812959097769072,0.03,0.01,-0.005611227066927835,-0.0018704090223092794,0.15616905241779552,1.4139854094244952,[0.15616905241779552],[1.4139854094244952],1,3,0.00046829329115520183,0.00046829329115520183,0.00015609776371840062,0.03,0.01,-0.029531706708844797,-0.0098439022362816,0.021640085285303333,1.549154552169111,[0.021640085285303333],[1.549154552169111],1,0,,,,,,,,,,[],[],1,4,0.027383770546464434,0.027383770546464434,0.006845942636616109,0.04,0.01,-0.012616229453535566,-0.0031540573633838916,0.16548042345384675,1.40455119576255,[0.16548042345384675],[1.40455119576255]
fullgrid_formal_20260817,14,3902369840,290,1291,6,extra,6,5,1,1,True,2.537930983655267e-15,True,1,5,0.0004431145992505929,0.0004431145992505929,8.862291985011858e-05,0.05,0.01,-0.04955688540074941,-0.009911377080149882,0.021050287391163876,1.5497444844787147,[0.021050287391163876],[1.5497444844787147],1,0,,,,,,,,,,[],[],1,3,0.6896513925705033,0.6896513925705033,0.2298837975235011,0.03,0.01,0.6596513925705033,0.2198837975235011,0.8304525227672581,0.5908768352654057,[0.8304525227672581],[0.5908768352654057],1,3,0.7946358191471256,0.7946358191471256,0.2648786063823752,0.03,0.01,0.7646358191471255,0.2548786063823752,0.8914234791316221,0.47031964650585895,[0.8914234791316221],[0.47031964650585895],1,4,0.8626865286795147,0.8626865286795147,0.21567163216987867,0.04,0.01,0.8226865286795146,0.20567163216987866,0.9288091992866536,0.37961006650590856,[0.9288091992866536],[0.37961006650590856],1,4,0.8790108559336931,0.8790108559336931,0.21975271398342328,0.04,0.01,0.8390108559336931,0.20975271398342327,0.937555788171399,0.355260849431331,[0.937555788171399],[0.355260849431331]
fullgrid_formal_20260817,14,3902369840,290,1291,8,extra,8,5,3,3,True,2.537930983655267e-15,True,3,5,0.0009711740940443283,0.0003237246980147761,0.00019423481880886565,0.05,0.03,-0.04967627530198523,-0.029805765181191133,0.022925605829063413,1.5478687122710622,"[0.022925605829063413, 0.0207484456026447, 0.003884931979949679]","[1.5478687122710622, 1.5500463922097438, 1.5669113850425307]",3,0,,,,,,,,,,[],[],3,3,1.2228078587498912,0.4076026195832971,0.4076026195832971,0.03,0.03,0.3776026195832971,0.3776026195832971,0.9003124597375859,0.4503094486665315,"[0.9003124597375859, 0.5846041559177959, 0.26548693842596194]","[0.4503094486665315, 0.9464042569477311, 1.302087376688563]",3,3,1.3909758316069771,0.46365861053565904,0.46365861053565904,0.03,0.03,0.433658610535659,0.433658610535659,0.9676183822101982,0.25517799392338686,"[0.9676183822101982, 0.6131332967667272, 0.28063866164849777]","[0.25517799392338686, 0.9107755102279992, 1.286336880430408]",3,4,1.7410942693434854,0.5803647564478285,0.43527356733587136,0.04,0.03,0.5403647564478284,0.4052735673358714,0.9395360225022558,0.3495234255390853,"[0.9395360225022558, 0.8860118224961958, 0.2708309106455461]","[0.3495234255390853, 0.4821246066238579, 1.2965402300534656]",3,4,1.7920011561241058,0.5973337187080353,0.44800028903102646,0.04,0.03,0.5573337187080353,0.4180002890310265,0.9520959573618488,0.31077796308865874,"[0.9520959573618488, 0.8954199298980117, 0.289374486160702]","[0.31077796308865874, 0.46142282584739797, 1.2772230256594095]"
fullgrid_formal_20260817,14,3902369840,290,1291,9,extra,9,5,4,4,True,2.537930983655267e-15,True,4,5,0.0012333684728042314,0.00030834211820105785,0.00024667369456084627,0.05,0.04,-0.04969165788179895,-0.03975332630543915,0.026999754188640025,1.5437932911192678,"[0.026999754188640025, 0.02078854076577769, 0.00849066751094194, 0.0003562086544160521]","[1.5437932911192678, 1.55000628839668, 1.5623055572632445, 1.5704401181329477]",4,0,,,,,,,,,,[],[],4,3,1.4165330840026833,0.3541332710006708,0.4721776946675611,0.03,0.04,0.3241332710006708,0.4321776946675611,0.9008699412348343,0.44902689927436457,"[0.9008699412348343, 0.677985318384692, 0.3811854417957713]","[0.44902689927436457, 0.8257779507021827, 1.1797181149994425]",4,3,1.5982348321280262,0.39955870803200655,0.5327449440426754,0.03,0.04,0.3695587080320065,0.4927449440426754,0.9676646249864574,0.25499473008715584,"[0.9676646249864574, 0.703886299999022, 0.4079265649005122]","[0.25499473008715584, 0.7899423026261073, 1.1506143964454147]",4,4,1.9830159319932779,0.49575398299831946,0.49575398299831946,0.04,0.04,0.4557539829983195,0.4557539829983195,0.9397478135272953,0.34890444182840197,"[0.9397478135272953, 0.8872749762000732, 0.5405370082621375, 0.1430134199022005]","[0.34890444182840197, 0.47939318019951227, 0.999721055839478, 1.427290859550015]",4,4,2.0578763926664774,0.5144690981666193,0.5144690981666193,0.04,0.04,0.47446909816661936,0.47446909816661936,0.9521004315911833,0.31076333150046304,"[0.9521004315911833, 0.8965166076949401, 0.5698465465680124, 0.151373862743959]","[0.31076333150046304, 0.4589534791840747, 0.964477223221115, 1.4188383225540555]"
fullgrid_formal_20260817,14,3902369840,311,1312,1,missing,1,5,4,4,True,2.2749946459425857e-15,True,4,5,3.986237136021501,0.9965592840053753,0.7972474272043002,0.05,0.04,0.9465592840053753,0.7572474272043002,0.9994561112624586,0.03298296673091984,"[0.9994561112624586, 0.9991338938739219, 0.9984818523514122, 0.9960371832009347]","[0.03298296673091984, 0.04162285858192113, 0.0551095623805523, 0.08905545337536434]",4,5,3.695714495678297,0.9239286239195742,0.7391428991356593,0.05,0.04,0.8739286239195742,0.6991428991356593,0.9971101808486618,0.07604225229922616,"[0.9971101808486618, 0.9864369971339274, 0.9416504067017265, 0.9174542741576384]","[0.07604225229922616, 0.16488646648175742, 0.34329590048321135, 0.40916265658260814]",4,3,0.29168951438574653,0.07292237859643663,0.09722983812858217,0.03,0.04,0.04292237859643663,0.05722983812858217,0.3960237252864652,1.1636138660634916,"[0.3960237252864652, 0.33136658444436295, 0.15827479303304673]","[1.1636138660634916, 1.233044702368562, 1.4118531501056837]",4,3,0.0011668740425400507,0.0002917185106350127,0.00038895801418001693,0.03,0.04,-0.029708281489364986,-0.03961104198581998,0.02970714889386635,1.5410848066656089,"[0.02970714889386635, 0.015725508830413657, 0.006088326466467457]","[1.5410848066656089, 1.5550701697612341, 1.5647079627144058]",4,0,,,,,,,,,,[],[],4,4,0.2899611106785213,0.07249027766963033,0.07249027766963033,0.04,0.04,0.03249027766963033,0.03249027766963033,0.4031247888912687,1.1558675095194053,"[0.4031247888912687, 0.29229068981551426, 0.20282785269570375, 0.029640008061944494]","[1.1558675095194053, 1.2741750694795253, 1.3665513862474592, 1.5411519770765436]"
fullgrid_formal_20260817,14,3902369840,311,1312,2,missing,2,5,3,3,True,2.2749946459425857e-15,True,3,5,2.9875578793969857,0.9958526264656619,0.5975115758793972,0.05,0.03,0.9458526264656618,0.5675115758793972,0.9991391294673296,0.04149684511812851,"[0.9991391294673296, 0.9985904174666791, 0.9960401887012271]","[0.04149684511812851, 0.05310204914452948, 0.0890216536891736]",3,5,2.8298679062478076,0.9432893020826025,0.5659735812495615,0.05,0.03,0.8932893020826025,0.5359735812495615,0.991391074611648,0.13131112740649295,"[0.991391074611648, 0.983196490728109, 0.938262385502105]","[0.13131112740649295, 0.18357985152486492, 0.35322384022739184]",3,3,0.1586085477174607,0.05286951590582023,0.05286951590582023,0.03,0.03,0.02286951590582023,0.02286951590582023,0.3415409489731279,1.2222403770809018,"[0.3415409489731279, 0.1743534385243464, 0.10751374966362616]","[1.2222403770809018, 1.3955472156702808, 1.4630743633119907]",3,3,0.0009185745682806897,0.0003061915227602299,0.0003061915227602299,0.03,0.03,-0.02969380847723977,-0.02969380847723977,0.025559072745866288,1.545234470417596,"[0.025559072745866288, 0.015138781402523942, 0.006010463068582987]","[1.545234470417596, 1.555656967074922, 1.5647858275370614]",3,0,,,,,,,,,,[],[],3,4,0.14583828491266715,0.048612761637555714,0.03645957122816679,0.04,0.03,0.008612761637555713,0.006459571228166788,0.29278999255222604,1.2736529245568362,"[0.29278999255222604, 0.20298429702501117, 0.13751247338040504]","[1.2736529245568362, 1.3663916184612364, 1.4328467373739286]"
fullgrid_formal_20260817,14,3902369840,311,1312,4,missing,4,5,1,1,True,2.2749946459425857e-15,True,1,5,0.9922406124206445,0.9922406124206445,0.1984481224841289,0.05,0.01,0.9422406124206445,0.1884481224841289,0.9961127508573738,0.08820170301645101,[0.9961127508573738],[0.08820170301645101],1,5,0.9699631482017084,0.9699631482017084,0.19399262964034167,0.05,0.01,0.9199631482017083,0.18399262964034166,0.9848670713358775,0.17419099304499155,[0.9848670713358775],[0.17419099304499155],1,3,0.022618660473486433,0.022618660473486433,0.007539553491162144,0.03,0.01,-0.007381339526513566,-0.002460446508837856,0.1503950147893421,1.4198285067665701,[0.1503950147893421],[1.4198285067665701],1,3,0.0003411962545507079,0.0003411962545507079,0.00011373208485023597,0.03,0.01,-0.02965880374544929,-0.009886267915149764,0.01847149843815352,1.5523237777944197,[0.01847149843815352],[1.5523237777944197],1,0,,,,,,,,,,[],[],1,4,0.02547722468585655,0.02547722468585655,0.006369306171464137,0.04,0.01,-0.014522775314143452,-0.003630693828535863,0.1596158660216977,1.4104948089387515,[0.1596158660216977],[1.4104948089387515]
fullgrid_formal_20260817,14,3902369840,311,1312,6,extra,6,5,1,1,True,2.2749946459425857e-15,True,1,5,0.0004210940915092876,0.0004210940915092876,8.421881830185752e-05,0.05,0.01,-0.04957890590849071,-0.009915781181698143,0.020520577270371505,1.550274309069246,[0.020520577270371505],[1.550274309069246],1,0,,,,,,,,,,[],[],1,3,0.7035747659024791,0.7035747659024791,0.23452492196749306,0.03,0.01,0.6735747659024791,0.22452492196749305,0.8387936372567922,0.5757326489181183,[0.8387936372567922],[0.5757326489181183],1,3,0.8074478034997226,0.8074478034997226,0.26914926783324084,0.03,0.01,0.7774478034997225,0.2591492678332408,0.8985809944015746,0.4542713716641218,[0.8985809944015746],[0.4542713716641218],1,4,0.8643988976650897,0.8643988976650897,0.21609972441627243,0.04,0.01,0.8243988976650897,0.20609972441627242,0.929730551108809,0.37711587931160256,[0.929730551108809],[0.37711587931160256],1,4,0.8792933827331085,0.8792933827331085,0.21982334568327713,0.04,0.01,0.8392933827331085,0.20982334568327712,0.9377064480598971,0.3548274601263,[0.9377064480598971],[0.3548274601263]
fullgrid_formal_20260817,14,3902369840,311,1312,8,extra,8,5,3,3,True,2.2749946459425857e-15,True,3,5,0.0009796726438942365,0.0003265575479647455,0.0001959345287788473,0.05,0.03,-0.049673442452035255,-0.02980406547122115,0.025522007701960177,1.5452715475565417,"[0.025522007701960177, 0.0181178429090596, 0.0002086506121746331]","[1.5452715475565417, 1.552677492523584, 1.570587676181208]",3,0,,,,,,,,,,[],[],3,3,1.1951579491315356,0.3983859830438452,0.3983859830438452,0.03,0.03,0.3683859830438452,0.3683859830438452,0.9015259639775339,0.4475132584459978,"[0.9015259639775339, 0.5814454490825993, 0.2105470853444619]","[0.4475132584459978, 0.9502921207727583, 1.3586617705572759]",3,3,1.3585809989516329,0.4528603329838776,0.4528603329838776,0.03,0.03,0.4228603329838776,0.4228603329838776,0.9681917754460185,0.2528964090893168,"[0.9681917754460185, 0.609818725920359, 0.22205135988592678]","[0.2528964090893168, 0.9149644811992992, 1.3468784751278307]",3,4,1.7128832148523798,0.5709610716174599,0.42822080371309496,0.04,0.03,0.5309610716174599,0.398220803713095,0.9404219878587747,0.34692703792002727,"[0.9404219878587747, 0.8849125041292473, 0.21311865155315546]","[0.34692703792002727, 0.484490206503124, 1.3560304889527028]",3,4,1.7633084648749706,0.5877694882916569,0.44082711621874265,0.04,0.03,0.5477694882916568,0.4108271162187427,0.952767799163262,0.3085733938657532,"[0.952767799163262, 0.8971652764445529, 0.225025448549122]","[0.3085733938657532, 0.4574870727641186, 1.3438271722841748]"
